CustomerID,Month,Amount,PaymentMethod,PaymentTimeliness
CUST1046,2023-09,35.30231903175179,Online,Late
CUST1046,2023-10,85.8871859336504,Card,On-time
CUST1046,2023-11,67.71569991190758,Card,On-time
CUST1046,2023-12,89.00008327144731,Online,On-time
CUST1047,2023-01,37.16321769626292,,On-time
CUST1047,2023-02,54.29182726229722,Online,Late
CUST1047,2023-03,65.24482347664326,Online,On-time
CUST1047,2023-04,95.75168202736337,Card,On-time
CUST1047,2023-05,27.021565101413962,Cash,Late
CUST1047,2023-06,35.714552725819225,Cash,Late
CUST1047,2023-07,31.743751790163923,Cash,
CUST1047,2023-08,48.94397438904451,Card,Late
CUST1047,2023-09,93.99059546141538,Online,On-time
CUST1047,2023-10,22.173922903513716,Card,Late
CUST1047,2023-11,48.269556763340084,Online,On-time
CUST1047,2023-12,57.80245082487206,Card,
CUST1048,2023-01,63.135946826184124,Cash,On-time
CUST1048,2023-02,73.8218651783286,,Late
CUST1048,2023-03,54.71653005519467,Card,On-time
CUST1048,2023-04,62.41755254536801,Card,Late
CUST1048,2023-05,43.929290528956614,Online,On-time
CUST1048,2023-06,84.34248748497386,Cash,
CUST1048,2023-07,,Cash,On-time
CUST1048,2023-08,86.67254709442462,Online,Late
CUST1048,2023-09,50.999790285517165,Cash,On-time
CUST1048,2023-10,34.94675999475355,Card,On-time
CUST1048,2023-11,94.34788197527934,Card,On-time
CUST1048,2023-12,51.54753145868057,,On-time
CUST1049,2023-01,49.230189962794725,Card,Late
CUST1049,2023-02,,Card,
CUST1049,2023-03,79.40810572260719,Card,On-time
CUST1049,2023-04,,Card,On-time
CUST1049,2023-05,63.349595444252174,Card,Late
CUST1049,2023-06,26.83909098812571,Card,Late
CUST1049,2023-07,26.296713371405218,Cash,On-time
CUST1049,2023-08,95.2516274688419,Online,Late
CUST1049,2023-09,29.485874643276038,Online,On-time
CUST1049,2023-10,42.20900023690668,Cash,On-time
CUST1049,2023-11,88.00318839945548,Cash,On-time
CUST1049,2023-12,36.59673611839027,Cash,Late
CUST1050,2023-01,50.72854517406338,Online,
CUST1050,2023-02,20.79767772452982,Card,On-time
CUST1050,2023-03,54.90150888924502,Cash,On-time
CUST1050,2023-04,60.61184688140997,Card,
CUST1050,2023-05,89.58393228737731,Online,Late
CUST1050,2023-06,,,On-time
CUST1050,2023-07,,Cash,On-time
CUST1050,2023-08,43.02556907009205,Card,Late
CUST1050,2023-09,63.44946441578068,,On-time
CUST1050,2023-10,97.54973421838989,Card,On-time
CUST1050,2023-11,94.58445461959039,Cash,On-time
CUST1050,2023-12,33.95572529527541,Card,On-time
CUST1051,2023-01,83.21326527447596,Online,Late
CUST1051,2023-02,,Cash,Late
CUST1051,2023-03,95.59488362923172,Online,Late
CUST1051,2023-04,,Cash,
CUST1051,2023-05,87.05060204842889,Card,On-time
CUST1051,2023-06,74.2396030047116,Online,On-time
CUST1051,2023-07,76.32327946485894,Card,On-time
CUST1051,2023-08,,Card,Late
CUST1051,2023-09,29.225522659030148,Card,On-time
CUST1051,2023-10,30.089285659570663,Cash,Late
CUST1051,2023-11,42.43683894814762,Cash,
CUST1051,2023-12,46.32953229580853,Cash,On-time
CUST1052,2023-01,86.58094165379848,Cash,Late
CUST1052,2023-02,23.09324494780716,Card,Late
CUST1052,2023-03,82.43517119289419,,On-time
CUST1052,2023-04,50.7440150048416,Card,Late
CUST1052,2023-05,85.92234339492879,Cash,On-time
CUST1052,2023-06,49.125029743732796,Cash,On-time
CUST1052,2023-07,88.33762743725859,Card,On-time
CUST1052,2023-08,38.46147119842834,Online,On-time
CUST1052,2023-09,58.29494379844729,Cash,Late
CUST1052,2023-10,,Online,Late
CUST1052,2023-11,20.2085970714107,Cash,On-time
CUST1052,2023-12,82.8693485364708,Cash,Late
CUST1053,2023-01,84.47860711773599,Card,Late
CUST1053,2023-02,46.855531384830726,Cash,Late
CUST1053,2023-03,,Cash,On-time
CUST1053,2023-04,90.13436149666609,Online,Late
CUST1053,2023-05,49.27895208022456,Cash,On-time
CUST1053,2023-06,77.919989929565,Cash,Late
CUST1053,2023-07,78.43733609154965,Cash,On-time
CUST1053,2023-08,74.95020477201476,Cash,On-time
CUST1053,2023-09,81.41680412460076,Online,On-time
CUST1053,2023-10,70.982384809847,Online,Late
CUST1053,2023-11,25.715070640706266,Online,On-time
CUST1053,2023-12,58.14742431323678,Card,On-time
CUST1054,2023-01,42.142406517261975,Online,On-time
CUST1054,2023-02,31.424794062613568,Card,Late
CUST1054,2023-03,36.310267409727935,,On-time
CUST1054,2023-04,36.183035349803035,Card,On-time
CUST1054,2023-05,81.52749385571866,Card,Late
CUST1054,2023-06,50.1628397434543,Card,Late
CUST1054,2023-07,85.42586599363649,Cash,Late
CUST1054,2023-08,20.289034602739093,Card,On-time
CUST1054,2023-09,25.24726917317097,Online,On-time
CUST1054,2023-10,43.36364464783321,Cash,On-time
CUST1054,2023-11,,Online,On-time
CUST1054,2023-12,36.67081626051615,Cash,On-time
CUST1055,2023-01,62.1699137422158,Cash,
CUST1055,2023-02,50.95992474034471,Cash,On-time
CUST1055,2023-03,65.78142310915588,Card,Late
CUST1055,2023-04,,,Late
CUST1055,2023-05,28.90365302056532,Card,On-time
CUST1055,2023-06,59.80160083627566,,On-time
CUST1055,2023-07,75.08665647830585,Online,On-time
CUST1055,2023-08,82.77880912688795,Online,
CUST1055,2023-09,39.61231568837948,Cash,On-time
CUST1055,2023-10,64.34361692070054,Cash,
CUST1055,2023-11,45.6359944299809,Card,Late
CUST1055,2023-12,32.928766447629116,Card,On-time
CUST1056,2023-01,95.04946644773618,,
CUST1056,2023-02,,,
CUST1056,2023-03,73.67511246101648,Online,On-time
CUST1056,2023-04,24.77116677030172,Card,
CUST1056,2023-05,30.492497917220696,,
CUST1056,2023-06,89.18430469921367,Card,On-time
CUST1056,2023-07,23.57682196439172,Card,On-time
CUST1056,2023-08,72.93765379141828,Online,Late
CUST1056,2023-09,95.24652293882383,Online,On-time
CUST1056,2023-10,76.3323800631099,Online,Late
CUST1056,2023-11,,Card,On-time
CUST1056,2023-12,22.6887729852005,Card,On-time
CUST1057,2023-01,45.29205534226628,Cash,Late
CUST1057,2023-02,38.42517403118764,Card,
CUST1057,2023-03,77.46786596165941,Cash,On-time
CUST1057,2023-04,72.44527207655787,Cash,On-time
CUST1057,2023-05,52.033316893666196,Cash,Late
CUST1057,2023-06,81.91400454444388,,On-time
CUST1057,2023-07,92.44608471972549,Card,On-time
CUST1057,2023-08,85.72732592940642,,On-time
CUST1057,2023-09,28.425004727184707,Cash,Late
CUST1057,2023-10,24.5938783521796,Cash,On-time
CUST1057,2023-11,92.71277635789713,Card,Late
CUST1057,2023-12,66.35799925549668,Card,On-time
CUST1058,2023-01,43.86057251011877,Online,
CUST1058,2023-02,62.67837986154652,Online,
CUST1058,2023-03,40.19276680562447,Card,On-time
CUST1058,2023-04,67.09784722456592,Online,Late
CUST1058,2023-05,68.74497535254886,Card,Late
CUST1058,2023-06,64.78294856571137,Card,
CUST1058,2023-07,63.46224239344845,Cash,Late
CUST1058,2023-08,37.7532498170642,Cash,On-time
CUST1058,2023-09,59.420833919927205,Card,On-time
CUST1058,2023-10,47.004580284835995,Cash,Late
CUST1058,2023-11,31.533060813946257,Online,On-time
CUST1058,2023-12,63.738955838709444,Cash,Late
CUST1059,2023-01,45.52799705894845,Online,On-time
CUST1059,2023-02,21.248594932420872,Card,On-time
CUST1059,2023-03,40.35363929564275,Card,Late
CUST1059,2023-04,99.82691170332492,,
CUST1059,2023-05,69.24022827059993,Card,Late
CUST1059,2023-06,,Online,On-time
CUST1059,2023-07,24.17949309567712,Cash,On-time
CUST1059,2023-08,51.1724731762546,Card,On-time
CUST1059,2023-09,89.05047326712513,Cash,On-time
CUST1059,2023-10,65.6970659681997,Cash,On-time
CUST1059,2023-11,47.25410951761287,Card,Late
CUST1059,2023-12,,Online,On-time
CUST1060,2023-01,80.59809274078681,Card,Late
CUST1060,2023-02,59.541948912489964,,On-time
CUST1060,2023-03,44.88362558010444,Card,On-time
CUST1060,2023-04,37.078766695890806,,Late
CUST1060,2023-05,31.428674309319398,Online,On-time
CUST1060,2023-06,60.85355219492538,Cash,On-time
CUST1060,2023-07,70.50314498661848,Card,
CUST1060,2023-08,40.01635896508334,Card,On-time
CUST1060,2023-09,30.84328104726694,Cash,On-time
CUST1060,2023-10,82.81936173490865,Cash,Late
CUST1060,2023-11,71.06972236564863,Card,On-time
CUST1060,2023-12,30.45762551600771,Card,On-time
CUST1061,2023-01,81.07992603453641,Card,On-time
CUST1061,2023-02,26.111377370563158,Card,On-time
CUST1061,2023-03,81.96032850842613,,On-time
CUST1061,2023-04,42.571370297736806,Online,On-time
CUST1061,2023-05,,Online,On-time
CUST1061,2023-06,91.50299416079984,Card,On-time
CUST1061,2023-07,47.048639300776216,Card,Late
CUST1061,2023-08,94.09165978164685,Card,On-time
CUST1061,2023-09,81.48304776091328,Cash,Late
CUST1061,2023-10,94.35923382139732,Online,On-time
CUST1061,2023-11,95.04580773643289,,On-time
CUST1061,2023-12,35.95669327073275,Card,Late
CUST1062,2023-01,67.58844011704184,Online,On-time
CUST1062,2023-02,,Cash,On-time
CUST1062,2023-03,44.1585530468587,Cash,On-time
CUST1062,2023-04,92.67958939626355,Cash,On-time
CUST1062,2023-05,44.958272131831876,Online,On-time
CUST1062,2023-06,96.06733329373878,Online,On-time
CUST1062,2023-07,95.43761515447646,Card,On-time
CUST1062,2023-08,31.40775029308746,Card,Late
CUST1062,2023-09,,Online,On-time
CUST1062,2023-10,73.741436836509,Cash,On-time
CUST1062,2023-11,80.34897593471541,Card,On-time
CUST1062,2023-12,98.43132154885546,Card,On-time
CUST1063,2023-01,86.48096483885354,Card,On-time
CUST1063,2023-02,93.75259109721878,Online,On-time
CUST1063,2023-03,68.06739406927312,Card,On-time
CUST1063,2023-04,60.76106162326692,Cash,Late
CUST1063,2023-05,93.09885400879536,Online,On-time
CUST1063,2023-06,60.0338594906027,Card,
CUST1063,2023-07,,Card,On-time
CUST1063,2023-08,72.35679142606998,Cash,On-time
CUST1063,2023-09,92.57976552603989,Card,On-time
CUST1063,2023-10,31.155066171997916,Cash,Late
CUST1063,2023-11,76.91633934913833,Card,On-time
CUST1063,2023-12,,Card,On-time
CUST1064,2023-01,74.66886358986902,Online,Late
CUST1064,2023-02,23.859529850923337,Card,On-time
CUST1064,2023-03,32.80605271749613,Card,On-time
CUST1064,2023-04,76.15287215455542,Cash,On-time
CUST1064,2023-05,75.3256302214445,Card,Late
CUST1064,2023-06,35.84869717372594,Card,On-time
CUST1064,2023-07,80.67268240730263,Card,On-time
CUST1064,2023-08,37.04104672260608,Card,On-time
CUST1064,2023-09,70.08618328449055,Cash,
CUST1064,2023-10,24.948913950663503,Online,On-time
CUST1064,2023-11,36.8386269034127,Cash,On-time
CUST1064,2023-12,46.95310692731684,Cash,On-time
CUST1065,2023-01,82.47967848225379,Card,
CUST1065,2023-02,72.149195813375,Online,On-time
CUST1065,2023-03,47.55530448698919,Card,Late
CUST1065,2023-04,26.939461809868206,Card,Late
CUST1065,2023-05,,,Late
CUST1065,2023-06,49.03510233802706,Cash,On-time
CUST1065,2023-07,97.97895552812926,Cash,On-time
CUST1065,2023-08,72.27467353982402,Cash,Late
CUST1065,2023-09,,Online,On-time
CUST1065,2023-10,80.78455256802559,Cash,On-time
CUST1065,2023-11,23.215895300630123,Online,On-time
CUST1065,2023-12,28.289503013197326,Online,On-time
CUST1066,2023-01,74.60657358740903,Online,On-time
CUST1066,2023-02,66.01072435229258,Card,On-time
CUST1066,2023-03,25.80451003433329,Card,On-time
CUST1066,2023-04,36.92007684638298,Card,
CUST1066,2023-05,41.52111449955327,Cash,On-time
CUST1066,2023-06,,Card,
CUST1066,2023-07,83.99585186339058,,
CUST1066,2023-08,75.51896558554554,Card,On-time
CUST1066,2023-09,66.10026360708738,,On-time
CUST1066,2023-10,65.99765019173773,Card,On-time
CUST1066,2023-11,59.51247951274844,Cash,On-time
CUST1066,2023-12,68.45226174572774,Cash,On-time
CUST1067,2023-01,,Card,On-time
CUST1067,2023-02,67.51499550868834,Online,On-time
CUST1067,2023-03,,Cash,On-time
CUST1067,2023-04,86.65774170972004,Online,On-time
CUST1067,2023-05,28.833151573955575,Cash,Late
CUST1067,2023-06,41.228093734031276,Card,On-time
CUST1067,2023-07,21.624837426668098,Cash,On-time
CUST1067,2023-08,31.736046066692793,Online,On-time
CUST1067,2023-09,55.96169380765624,Cash,Late
CUST1067,2023-10,34.54615969929212,Cash,On-time
CUST1067,2023-11,42.020629155545315,Online,Late
CUST1067,2023-12,,Online,On-time
CUST1068,2023-01,50.64502497075739,Cash,On-time
CUST1068,2023-02,31.74245773086339,,Late
CUST1068,2023-03,77.93359264598207,Cash,On-time
CUST1068,2023-04,23.304651353717183,Online,On-time
CUST1068,2023-05,30.107592162256005,Cash,On-time
CUST1068,2023-06,97.59497683576731,Cash,On-time
CUST1068,2023-07,86.15391271734889,Card,On-time
CUST1068,2023-08,21.25559482739572,Card,Late
CUST1068,2023-09,44.21684552994169,Cash,On-time
CUST1068,2023-10,95.0588257804506,Card,Late
CUST1068,2023-11,,Cash,On-time
CUST1068,2023-12,30.071838123338004,Cash,On-time
CUST1069,2023-01,98.35165842129916,Card,On-time
CUST1069,2023-02,59.51381163596365,Online,On-time
CUST1069,2023-03,39.871728698715046,Online,On-time
CUST1069,2023-04,32.118617332310826,Card,On-time
CUST1069,2023-05,78.55233592104256,Cash,On-time
CUST1069,2023-06,61.66665651580579,Cash,On-time
CUST1069,2023-07,57.23511764802585,,On-time
CUST1069,2023-08,28.319645625066848,Online,On-time
CUST1069,2023-09,86.59082925726855,Cash,Late
CUST1069,2023-10,73.90110677038196,Card,Late
CUST1069,2023-11,46.6058793501299,,On-time
CUST1069,2023-12,30.567872138299215,Card,Late
CUST1070,2023-01,82.22066033863885,,On-time
CUST1070,2023-02,61.656302563169085,Online,On-time
CUST1070,2023-03,68.17967433642582,,On-time
CUST1070,2023-04,80.18891539179137,Online,On-time
CUST1070,2023-05,89.39384974677829,Card,On-time
CUST1070,2023-06,56.87644112905461,Online,On-time
CUST1070,2023-07,69.30959449076659,Card,On-time
CUST1070,2023-08,31.753842168048507,Cash,
CUST1070,2023-09,48.42689194841215,Card,On-time
CUST1070,2023-10,76.14844085204962,Card,
CUST1070,2023-11,,Online,Late
CUST1070,2023-12,30.959746289517398,Cash,Late
CUST1071,2023-01,64.07163006156557,Cash,Late
CUST1071,2023-02,71.60825641263466,Online,On-time
CUST1071,2023-03,75.0533694039135,Online,On-time
CUST1071,2023-04,67.53084671790363,Card,On-time
CUST1071,2023-05,66.61790724937993,Card,Late
CUST1071,2023-06,57.291291836625135,Card,
CUST1071,2023-07,39.550539707347085,Card,On-time
CUST1071,2023-08,34.03108681759552,Cash,On-time
CUST1071,2023-09,54.36533062457029,Cash,
CUST1071,2023-10,43.11927455535531,Online,On-time
CUST1071,2023-11,27.6428487489316,Card,
CUST1071,2023-12,77.5051413355391,Card,On-time
CUST1072,2023-01,48.6898725618599,Cash,On-time
CUST1072,2023-02,81.63502464999827,Online,Late
CUST1072,2023-03,60.499141327772634,Cash,Late
CUST1072,2023-04,38.52136545968448,,On-time
CUST1072,2023-05,65.62659409609984,Online,On-time
CUST1072,2023-06,98.23808954823741,Online,Late
CUST1072,2023-07,,Card,On-time
CUST1072,2023-08,25.831941816731778,Card,On-time
CUST1072,2023-09,81.92167383720647,Card,On-time
CUST1072,2023-10,54.49603091557375,Cash,On-time
CUST1072,2023-11,84.40764020992715,Cash,Late
CUST1072,2023-12,85.50839686104601,Cash,On-time
CUST1073,2023-01,21.575144958060086,Cash,
CUST1073,2023-02,22.94349794377748,Card,Late
CUST1073,2023-03,49.61306845091018,Online,Late
CUST1073,2023-04,87.66307733749498,Card,On-time
CUST1073,2023-05,73.04430909888964,Online,On-time
CUST1073,2023-06,84.7598737249249,Online,On-time
CUST1073,2023-07,,Cash,Late
CUST1073,2023-08,98.60739776084702,Online,Late
CUST1073,2023-09,66.962070554701,Online,On-time
CUST1073,2023-10,75.70767648762246,Online,Late
CUST1073,2023-11,,Card,Late
CUST1073,2023-12,66.55758460094515,Cash,On-time
CUST1074,2023-01,,Online,Late
CUST1074,2023-02,95.54816667774003,Card,On-time
CUST1074,2023-03,82.01881823663436,Cash,
CUST1074,2023-04,20.99277720481276,Card,Late
CUST1074,2023-05,27.63701429598627,Online,On-time
CUST1074,2023-06,34.9095511052937,Cash,On-time
CUST1074,2023-07,47.22652067513654,Cash,
CUST1074,2023-08,43.03247235179864,Online,Late
CUST1074,2023-09,65.6609827801184,Card,Late
CUST1074,2023-10,29.349710897632146,Cash,
CUST1074,2023-11,71.6648704040966,Card,Late
CUST1074,2023-12,36.59818621251767,Card,On-time
CUST1075,2023-01,26.298669461078532,Cash,On-time
CUST1075,2023-02,28.80465603500972,Cash,On-time
CUST1075,2023-03,,Cash,On-time
CUST1075,2023-04,70.5565972312023,Cash,On-time
CUST1075,2023-05,59.43007177082394,Cash,On-time
CUST1075,2023-06,,Card,On-time
CUST1075,2023-07,59.37324046841646,Card,On-time
CUST1075,2023-08,70.277427982944,Card,On-time
CUST1075,2023-09,48.50373724414854,Card,Late
CUST1075,2023-10,39.89350267980561,Online,On-time
CUST1075,2023-11,98.83648568037427,Online,
CUST1075,2023-12,31.507413915828693,Cash,Late
CUST1076,2023-01,88.8344534470834,Cash,On-time
CUST1076,2023-02,70.79629703778313,Card,
CUST1076,2023-03,24.923411752791694,Online,
CUST1076,2023-04,88.15059918878765,Cash,
CUST1076,2023-05,,Online,Late
CUST1076,2023-06,,Cash,On-time
CUST1076,2023-07,26.202512928733803,Online,On-time
CUST1076,2023-08,90.50304060013089,Cash,On-time
CUST1076,2023-09,,Cash,
CUST1076,2023-10,77.38368620587423,Card,On-time
CUST1076,2023-11,48.436931220451626,Card,On-time
CUST1076,2023-12,45.49621247691068,Cash,
CUST1077,2023-01,80.1325341768297,Online,On-time
CUST1077,2023-02,,Card,On-time
CUST1077,2023-03,92.5346510918634,,On-time
CUST1077,2023-04,45.7997774685355,Online,On-time
CUST1077,2023-05,,Card,Late
CUST1077,2023-06,32.31658606014737,,
CUST1077,2023-07,,Online,On-time
CUST1077,2023-08,57.52823799611919,Cash,On-time
CUST1077,2023-09,57.24764038703394,Online,Late
CUST1077,2023-10,31.397051846968687,Cash,Late
CUST1077,2023-11,67.04438126774525,Card,Late
CUST1077,2023-12,93.5647090250628,Cash,On-time
CUST1078,2023-01,87.72650207080355,Card,On-time
CUST1078,2023-02,80.36234710613934,Card,On-time
CUST1078,2023-03,97.46878252077552,Cash,
CUST1078,2023-04,55.40840238247466,Cash,On-time
CUST1078,2023-05,56.6724042424423,Online,Late
CUST1078,2023-06,47.7821787901016,Card,On-time
CUST1078,2023-07,41.04302392680265,Cash,On-time
CUST1078,2023-08,90.70296498081154,Cash,On-time
CUST1078,2023-09,31.468012324297714,Card,On-time
CUST1078,2023-10,34.36649828073041,Card,On-time
CUST1078,2023-11,99.23212276657597,Online,On-time
CUST1078,2023-12,88.74484633862178,Card,Late
CUST1079,2023-01,94.50388420768894,Online,Late
CUST1079,2023-02,37.05313619135265,Card,On-time
CUST1079,2023-03,28.193337414220714,Card,Late
CUST1079,2023-04,,Card,On-time
CUST1079,2023-05,34.52620067063914,,On-time
CUST1079,2023-06,20.705807114427294,Cash,Late
CUST1079,2023-07,48.09660547091304,Card,
CUST1079,2023-08,,Online,On-time
CUST1079,2023-09,74.34524319728027,Card,On-time
CUST1079,2023-10,24.528197248437227,Online,On-time
CUST1079,2023-11,45.12619011358776,Card,Late
CUST1079,2023-12,45.220500589986386,Cash,On-time
CUST1080,2023-01,45.105502426172926,Card,Late
CUST1080,2023-02,,Card,On-time
CUST1080,2023-03,96.03534420386754,Online,On-time
CUST1080,2023-04,53.12008413450664,Card,
CUST1080,2023-05,47.71148544400872,Online,Late
CUST1080,2023-06,,Card,On-time
CUST1080,2023-07,55.43932309250546,Card,
CUST1080,2023-08,59.203216515244954,Cash,On-time
CUST1080,2023-09,93.46421936078184,Online,On-time
CUST1080,2023-10,36.7348904064674,Cash,On-time
CUST1080,2023-11,24.120023957237358,Cash,Late
CUST1080,2023-12,52.35842140001508,Card,Late
CUST1081,2023-01,64.7516195710776,,On-time
CUST1081,2023-02,,Cash,Late
CUST1081,2023-03,32.624070162053265,Card,Late
CUST1081,2023-04,69.983656586709,Card,On-time
CUST1081,2023-05,93.74829390287277,Card,On-time
CUST1081,2023-06,49.568435295621505,Card,Late
CUST1081,2023-07,40.40923146704006,Card,Late
CUST1081,2023-08,70.87601843630759,Online,On-time
CUST1081,2023-09,99.04693253892478,Cash,On-time
CUST1081,2023-10,83.44493767228381,Card,
CUST1081,2023-11,49.769615680642296,Cash,On-time
CUST1081,2023-12,32.228024316040475,Card,On-time
CUST1082,2023-01,28.53240557037525,,On-time
CUST1082,2023-02,44.91540194658392,Online,On-time
CUST1082,2023-03,28.22791776494438,Cash,On-time
CUST1082,2023-04,94.01975895609323,Card,Late
CUST1082,2023-05,92.16020795759212,,Late
CUST1082,2023-06,52.78768789681935,Cash,Late
CUST1082,2023-07,32.74093554728755,Card,Late
CUST1082,2023-08,59.811627283707324,Card,Late
CUST1082,2023-09,,Cash,On-time
CUST1082,2023-10,60.604819928842076,Cash,Late
CUST1082,2023-11,37.96548954214011,Cash,
CUST1082,2023-12,74.37127639997385,,Late
CUST1083,2023-01,78.87971906644114,,
CUST1083,2023-02,70.05133025620177,Card,On-time
CUST1083,2023-03,95.43643637884952,Online,On-time
CUST1083,2023-04,44.71362796759756,Cash,Late
CUST1083,2023-05,35.038709766082704,Cash,On-time
CUST1083,2023-06,51.22719312095633,,On-time
CUST1083,2023-07,69.352090323179,Online,On-time
CUST1083,2023-08,23.031549030719685,Cash,On-time
CUST1083,2023-09,74.06278029369852,Card,On-time
CUST1083,2023-10,,,On-time
CUST1083,2023-11,43.48685107394257,Online,On-time
CUST1083,2023-12,85.96925914366237,Online,Late
CUST1084,2023-01,36.91778250447034,Cash,On-time
CUST1084,2023-02,43.751346351954304,,On-time
CUST1084,2023-03,41.51064898234675,Cash,Late
CUST1084,2023-04,94.4566409350667,Online,On-time
CUST1084,2023-05,73.24451110309954,Cash,On-time
CUST1084,2023-06,74.66429220832171,Online,On-time
CUST1084,2023-07,67.49567830526846,Card,Late
CUST1084,2023-08,48.39728247889241,Online,On-time
CUST1084,2023-09,36.766278555067025,Cash,Late
CUST1084,2023-10,51.245950207397506,Card,On-time
CUST1084,2023-11,38.62178268601734,,Late
CUST1084,2023-12,81.06712425941679,Card,On-time
CUST1085,2023-01,29.145765744681135,Online,On-time
CUST1085,2023-02,53.0578141993417,Card,Late
CUST1085,2023-03,47.53375065342554,Card,On-time
CUST1085,2023-04,59.51879077536685,Card,Late
CUST1085,2023-05,36.288217258772384,Card,On-time
CUST1085,2023-06,,Cash,Late
CUST1085,2023-07,46.49510177217951,Card,On-time
CUST1085,2023-08,51.56313665939404,Card,On-time
CUST1085,2023-09,72.14195830552826,Card,On-time
CUST1085,2023-10,42.18673648396434,Cash,On-time
CUST1085,2023-11,43.272544586390936,,On-time
CUST1085,2023-12,39.69498859690024,Cash,On-time
CUST1086,2023-01,73.90513166109446,Cash,On-time
CUST1086,2023-02,,Card,On-time
CUST1086,2023-03,,Card,On-time
CUST1086,2023-04,62.8487599653323,Cash,
CUST1086,2023-05,94.12631337145007,Cash,
CUST1086,2023-06,75.006595472615,Card,On-time
CUST1086,2023-07,96.1739069965025,,Late
CUST1086,2023-08,93.51969304632485,Cash,Late
CUST1086,2023-09,53.479261142821045,Card,On-time
CUST1086,2023-10,53.75857328852569,Online,On-time
CUST1086,2023-11,84.92469525832475,Cash,On-time
CUST1086,2023-12,52.148187087503395,,Late
CUST1087,2023-01,60.171876210958814,Online,Late
CUST1087,2023-02,40.031945109251225,Online,Late
CUST1087,2023-03,47.72328558108195,Online,Late
CUST1087,2023-04,48.877716478901746,Card,On-time
CUST1087,2023-05,62.67259001163939,Cash,On-time
CUST1087,2023-06,33.608099695053596,Card,Late
CUST1087,2023-07,66.67118962956577,Cash,On-time
CUST1087,2023-08,63.74935195345026,,On-time
CUST1087,2023-09,,Online,On-time
CUST1087,2023-10,89.0015844981353,Card,
CUST1087,2023-11,79.42326677997599,Cash,On-time
CUST1087,2023-12,96.63300407121183,Online,Late
CUST1088,2023-01,41.22613338741478,Card,On-time
CUST1088,2023-02,86.41858917873365,Cash,
CUST1088,2023-03,49.67637171272165,Card,
CUST1088,2023-04,63.439072299712436,Card,On-time
CUST1088,2023-05,38.4989549912829,,On-time
CUST1088,2023-06,78.22045738628677,Cash,
CUST1088,2023-07,26.884363574888095,Card,Late
CUST1088,2023-08,44.20212329637701,Cash,On-time
CUST1088,2023-09,75.14195059692915,Card,On-time
CUST1088,2023-10,81.27665370444139,Cash,Late
CUST1088,2023-11,24.184461766665688,Online,On-time
CUST1088,2023-12,,Cash,Late
CUST1089,2023-01,21.028602729358,Card,On-time
CUST1089,2023-02,35.440970718871405,Online,Late
CUST1089,2023-03,58.99758466524352,Card,On-time
CUST1089,2023-04,26.185174950612364,Cash,On-time
CUST1089,2023-05,42.26616563989111,Card,
CUST1089,2023-06,90.63408951158901,Cash,Late
CUST1089,2023-07,94.21069755848589,Card,On-time
CUST1089,2023-08,55.77762281618915,Cash,Late
CUST1089,2023-09,26.106851373316225,Cash,On-time
CUST1089,2023-10,94.87007755248797,,Late
CUST1089,2023-11,27.89370206944449,,On-time
CUST1089,2023-12,84.96813825737769,Card,On-time
CUST1090,2023-01,57.97165786207108,Cash,On-time
CUST1090,2023-02,,Cash,On-time
CUST1090,2023-03,93.72812797259492,Cash,Late
CUST1090,2023-04,45.510182736494514,Card,On-time
CUST1090,2023-05,55.28278446764964,Card,On-time
CUST1090,2023-06,96.07291905182656,Card,Late
CUST1090,2023-07,59.84964131406899,Online,
CUST1090,2023-08,72.08266384025501,Cash,On-time
CUST1090,2023-09,94.69953585822508,Online,On-time
CUST1090,2023-10,93.80342150822612,Card,Late
CUST1090,2023-11,22.814827419329493,Card,On-time
CUST1090,2023-12,,Cash,Late
CUST1091,2023-01,79.43024605746805,Cash,On-time
CUST1091,2023-02,54.48851898764299,,Late
CUST1091,2023-03,78.70878961644522,Card,On-time
CUST1091,2023-04,80.08190873107313,Card,Late
CUST1091,2023-05,47.98712204053854,,On-time
CUST1091,2023-06,84.3990444847938,,On-time
CUST1091,2023-07,81.41984732371472,Cash,On-time
CUST1091,2023-08,42.49224112911438,Cash,On-time
CUST1091,2023-09,27.02048446159969,Card,Late
CUST1091,2023-10,23.666694747896926,Card,On-time
CUST1091,2023-11,85.85996821436244,Online,Late
CUST1091,2023-12,48.16611838472788,Cash,On-time
CUST1092,2023-01,,Card,On-time
CUST1092,2023-02,32.58701646400382,Cash,
CUST1092,2023-03,63.7137139371151,Card,
CUST1092,2023-04,90.26718560347027,Card,Late
CUST1092,2023-05,43.42315441227555,Card,On-time
CUST1092,2023-06,71.1225998037358,Cash,
CUST1092,2023-07,97.5807977007081,Card,
CUST1092,2023-08,,Cash,On-time
CUST1092,2023-09,64.27558655581592,Card,
CUST1092,2023-10,96.93963013636761,,Late
CUST1092,2023-11,91.38881802201135,Cash,Late
CUST1092,2023-12,77.0084858869674,Cash,On-time
CUST1093,2023-01,96.21942985011762,Card,On-time
CUST1093,2023-02,66.6097886542597,Card,Late
CUST1093,2023-03,73.6587594646146,Card,
CUST1093,2023-04,30.269791882605332,Cash,Late
CUST1093,2023-05,94.91814293661179,Card,On-time
CUST1093,2023-06,,Online,Late
CUST1093,2023-07,51.67403257389032,,
CUST1093,2023-08,82.46461181998458,Cash,On-time
